image_id,label,class_1.0,class_2.0,class_3.0,class_4.0,class_5.0,class_6.0,class_7.0
220.jpg,0,0,0,0,0,0,0,0
221.jpg,0,0,0,0,0,0,0,0
222.jpg,0,0,0,0,0,0,0,0
224.jpg,0,0,0,0,0,0,0,0
225.jpg,0,0,0,0,0,0,0,0
226.jpg,0,0,0,0,0,0,0,0
227.jpg,0,0,0,0,0,0,0,0
228.jpg,0,0,0,0,0,0,0,0
229.jpg,0,0,0,0,0,0,0,0
230.jpg,0,0,0,0,0,0,0,0
232.jpg,0,0,0,0,0,0,0,0
233.jpg,0,0,0,0,0,0,0,0
234.jpg,0,0,0,0,0,0,0,0
235.jpg,0,0,0,0,0,0,0,0
236.jpg,0,0,0,0,0,0,0,0
237.jpg,0,0,0,0,0,0,0,0
238.jpg,0,0,0,0,0,0,0,0
239.jpg,0,0,0,0,0,0,0,0
241.jpg,0,0,0,0,0,0,0,0
242.jpg,0,0,0,0,0,0,0,0
243.jpg,0,0,0,0,0,0,0,0
244.jpg,0,0,0,0,0,0,0,0
245.jpg,0,0,0,0,0,0,0,0
246.jpg,0,0,0,0,0,0,0,0
247.jpg,0,0,0,0,0,0,0,0
248.jpg,0,0,0,0,0,0,0,0
249.jpg,0,0,0,0,0,0,0,0
250.jpg,0,0,0,0,0,0,0,0
251.jpg,0,0,0,0,0,0,0,0
252.jpg,0,0,0,0,0,0,0,0
253.jpg,0,0,0,0,0,0,0,0
254.jpg,0,0,0,0,0,0,0,0
255.jpg,0,0,0,0,0,0,0,0
256.jpg,0,0,0,0,0,0,0,0
257.jpg,0,0,0,0,0,0,0,0
258.jpg,0,0,0,0,0,0,0,0
259.jpg,0,0,0,0,0,0,0,0
261.jpg,0,0,0,0,0,0,0,0
262.jpg,0,0,0,0,0,0,0,0
263.jpg,0,0,0,0,0,0,0,0
264.jpg,0,0,0,0,0,0,0,0
265.jpg,0,0,0,0,0,0,0,0
266.jpg,0,0,0,0,0,0,0,0
267.jpg,0,0,0,0,0,0,0,0
268.jpg,0,0,0,0,0,0,0,0
269.jpg,0,0,0,0,0,0,0,0
270.jpg,0,0,0,0,0,0,0,0
272.jpg,0,0,0,0,0,0,0,0
274.jpg,0,0,0,0,0,0,0,0
275.jpg,0,0,0,0,0,0,0,0
276.png,0,0,0,0,0,0,0,0
277.jpg,0,0,0,0,0,0,0,0
279.jpg,0,0,0,0,0,0,0,0
280.jpg,0,0,0,0,0,0,0,0
281.jpg,0,0,0,0,0,0,0,0
282.jpg,0,0,0,0,0,0,0,0
283.jpg,0,0,0,0,0,0,0,0
284.png,0,0,0,0,0,0,0,0
286.jpg,0,0,0,0,0,0,0,0
287.jpg,0,0,0,0,0,0,0,0
288.jpeg,0,0,0,0,0,0,0,0
289.jpg,0,0,0,0,0,0,0,0
291.jpg,0,0,0,0,0,0,0,0
293.jpg,0,0,0,0,0,0,0,0
295.jpg,0,0,0,0,0,0,0,0
296.jpeg,0,0,0,0,0,0,0,0
297.jpg,0,0,0,0,0,0,0,0
298.jpg,0,0,0,0,0,0,0,0
299.jpg,0,0,0,0,0,0,0,0
301.jpg,0,0,0,0,0,0,0,0
303.jpg,0,0,0,0,0,0,0,0
304.jpg,0,0,0,0,0,0,0,0
306.jpeg,0,0,0,0,0,0,0,0
307.jpg,0,0,0,0,0,0,0,0
308.jpeg,0,0,0,0,0,0,0,0
309.jpg,0,0,0,0,0,0,0,0
310.jpg,0,0,0,0,0,0,0,0
311.jpg,0,0,0,0,0,0,0,0
312.jpg,0,0,0,0,0,0,0,0
313.jpg,0,0,0,0,0,0,0,0
314.jpg,0,0,0,0,0,0,0,0
316.jpeg,0,0,0,0,0,0,0,0
317.jpg,0,0,0,0,0,0,0,0
319.jpg,0,0,0,0,0,0,0,0
320.jpg,0,0,0,0,0,0,0,0
321.jpg,0,0,0,0,0,0,0,0
323.jpg,0,0,0,0,0,0,0,0
324.jpg,0,0,0,0,0,0,0,0
325.jpg,0,0,0,0,0,0,0,0
326.jpg,0,0,0,0,0,0,0,0
327.jpg,0,0,0,0,0,0,0,0
328.jpg,0,0,0,0,0,0,0,0
329.jpg,0,0,0,0,0,0,0,0
330.jpg,0,0,0,0,0,0,0,0
331.jpg,0,0,0,0,0,0,0,0
332.jpg,0,0,0,0,0,0,0,0
334.jpg,0,0,0,0,0,0,0,0
335.png,0,0,0,0,0,0,0,0
337.jpg,0,0,0,0,0,0,0,0
338.jpg,0,0,0,0,0,0,0,0
339.jpg,0,0,0,0,0,0,0,0
340.jpeg,0,0,0,0,0,0,0,0
341.jpg,0,0,0,0,0,0,0,0
342.jpg,0,0,0,0,0,0,0,0
346.jpg,0,0,0,0,0,0,0,0
347.jpg,0,0,0,0,0,0,0,0
349.jpg,0,0,0,0,0,0,0,0
350.jpg,0,0,0,0,0,0,0,0
351.jpeg,0,0,0,0,0,0,0,0
353.jpg,0,0,0,0,0,0,0,0
354.jpg,0,0,0,0,0,0,0,0
355.jpg,0,0,0,0,0,0,0,0
356.jpg,0,0,0,0,0,0,0,0
358.jpg,0,0,0,0,0,0,0,0
359.jpg,0,0,0,0,0,0,0,0
360.jpg,0,0,0,0,0,0,0,0
361.jpg,0,0,0,0,0,0,0,0
362.jpg,0,0,0,0,0,0,0,0
363.jpg,0,0,0,0,0,0,0,0
364.jpg,0,0,0,0,0,0,0,0
365.jpg,0,0,0,0,0,0,0,0
368.jpg,0,0,0,0,0,0,0,0
370.jpg,0,0,0,0,0,0,0,0
371.jpg,0,0,0,0,0,0,0,0
374.jpg,0,0,0,0,0,0,0,0
375.jpg,0,0,0,0,0,0,0,0
376.jpg,0,0,0,0,0,0,0,0
377.jpg,0,0,0,0,0,0,0,0
379.jpg,0,0,0,0,0,0,0,0
380.jpg,0,0,0,0,0,0,0,0
381.jpg,0,0,0,0,0,0,0,0
382.jpg,0,0,0,0,0,0,0,0
383.jpg,0,0,0,0,0,0,0,0
384.jpg,0,0,0,0,0,0,0,0
385.jpg,0,0,0,0,0,0,0,0
386.jpg,0,0,0,0,0,0,0,0
387.jpg,0,0,0,0,0,0,0,0
389.jpg,0,0,0,0,0,0,0,0
390.jpg,0,0,0,0,0,0,0,0
391.jpg,0,0,0,0,0,0,0,0
392.jpg,0,0,0,0,0,0,0,0
395.jpg,0,0,0,0,0,0,0,0
396.jpg,0,0,0,0,0,0,0,0
397.jpg,0,0,0,0,0,0,0,0
399.jpg,0,0,0,0,0,0,0,0
400.jpeg,0,0,0,0,0,0,0,0
403.jpg,0,0,0,0,0,0,0,0
404.jpg,0,0,0,0,0,0,0,0
405.jpg,0,0,0,0,0,0,0,0
406.jpg,0,0,0,0,0,0,0,0
407.jpg,0,0,0,0,0,0,0,0
408.jpg,0,0,0,0,0,0,0,0
410.jpg,0,0,0,0,0,0,0,0
412.jpg,0,0,0,0,0,0,0,0
413.jpg,0,0,0,0,0,0,0,0
414.jpg,0,0,0,0,0,0,0,0
415.jpg,0,0,0,0,0,0,0,0
416.jpg,0,0,0,0,0,0,0,0
418.jpg,0,0,0,0,0,0,0,0
419.jpg,0,0,0,0,0,0,0,0
423.jpeg,0,0,0,0,0,0,0,0
424.jpg,0,0,0,0,0,0,0,0
425.jpg,0,0,0,0,0,0,0,0
426.jpg,0,0,0,0,0,0,0,0
427.jpg,0,0,0,0,0,0,0,0
428.jpg,0,0,0,0,0,0,0,0
429.jpg,0,0,0,0,0,0,0,0
430.jpg,0,0,0,0,0,0,0,0
432.jpeg,0,0,0,0,0,0,0,0
433.jpg,0,0,0,0,0,0,0,0
434.jpg,0,0,0,0,0,0,0,0
436.jpg,0,0,0,0,0,0,0,0
437.jpg,0,0,0,0,0,0,0,0
438.jpg,0,0,0,0,0,0,0,0
439.jpg,0,0,0,0,0,0,0,0
440.jpg,0,0,0,0,0,0,0,0
441.jpg,0,0,0,0,0,0,0,0
442.jpg,0,0,0,0,0,0,0,0
443.jpg,0,0,0,0,0,0,0,0
444.jpg,0,0,0,0,0,0,0,0
445.jpg,0,0,0,0,0,0,0,0
446.jpg,0,0,0,0,0,0,0,0
447.jpg,0,0,0,0,0,0,0,0
448.jpg,0,0,0,0,0,0,0,0
449.jpg,0,0,0,0,0,0,0,0
451.jpg,0,0,0,0,0,0,0,0
452.jpg,0,0,0,0,0,0,0,0
453.jpg,0,0,0,0,0,0,0,0
454.jpg,0,0,0,0,0,0,0,0
455.jpg,0,0,0,0,0,0,0,0
456.jpg,0,0,0,0,0,0,0,0
457.jpg,0,0,0,0,0,0,0,0
458.jpg,0,0,0,0,0,0,0,0
459.jpg,0,0,0,0,0,0,0,0
460.jpg,0,0,0,0,0,0,0,0
461.jpg,0,0,0,0,0,0,0,0
462.jpg,0,0,0,0,0,0,0,0
464.jpg,0,0,0,0,0,0,0,0
466.jpg,0,0,0,0,0,0,0,0
468.jpg,0,0,0,0,0,0,0,0
470.jpg,0,0,0,0,0,0,0,0
471.jpg,0,0,0,0,0,0,0,0
472.jpg,0,0,0,0,0,0,0,0
473.jpg,0,0,0,0,0,0,0,0
475.jpg,0,0,0,0,0,0,0,0
476.jpg,0,0,0,0,0,0,0,0
478.jpg,0,0,0,0,0,0,0,0
479.jpg,0,0,0,0,0,0,0,0
480.jpg,0,0,0,0,0,0,0,0
481.jpg,0,0,0,0,0,0,0,0
483.jpg,0,0,0,0,0,0,0,0
484.jpg,0,0,0,0,0,0,0,0
486.jpg,0,0,0,0,0,0,0,0
487.jpg,0,0,0,0,0,0,0,0
488.jpg,0,0,0,0,0,0,0,0
489.jpeg,0,0,0,0,0,0,0,0
490.png,0,0,0,0,0,0,0,0
492.jpg,0,0,0,0,0,0,0,0
493.jpg,0,0,0,0,0,0,0,0
494.jpeg,0,0,0,0,0,0,0,0
495.jpg,0,0,0,0,0,0,0,0
496.jpg,0,0,0,0,0,0,0,0
497.jpeg,0,0,0,0,0,0,0,0
498.jpg,0,0,0,0,0,0,0,0
500.jpg,0,0,0,0,0,0,0,0
501.jpg,0,0,0,0,0,0,0,0
502.jpg,0,0,0,0,0,0,0,0
503.jpg,0,0,0,0,0,0,0,0
504.jpg,0,0,0,0,0,0,0,0
505.jpg,0,0,0,0,0,0,0,0
507.jpg,0,0,0,0,0,0,0,0
508.jpg,0,0,0,0,0,0,0,0
509.jpg,0,0,0,0,0,0,0,0
510.jpg,0,0,0,0,0,0,0,0
511.jpg,0,0,0,0,0,0,0,0
512.jpg,0,0,0,0,0,0,0,0
513.jpg,0,0,0,0,0,0,0,0
514.jpg,0,0,0,0,0,0,0,0
515.jpg,0,0,0,0,0,0,0,0
516.jpg,0,0,0,0,0,0,0,0
520.jpg,0,0,0,0,0,0,0,0
521.jpeg,0,0,0,0,0,0,0,0
522.jpg,0,0,0,0,0,0,0,0
523.jpg,0,0,0,0,0,0,0,0
524.jpg,0,0,0,0,0,0,0,0
526.jpg,0,0,0,0,0,0,0,0
527.jpg,0,0,0,0,0,0,0,0
528.jpg,0,0,0,0,0,0,0,0
529.jpg,0,0,0,0,0,0,0,0
530.jpeg,0,0,0,0,0,0,0,0
531.jpg,0,0,0,0,0,0,0,0
533.jpg,0,0,0,0,0,0,0,0
534.jpg,0,0,0,0,0,0,0,0
535.jpg,0,0,0,0,0,0,0,0
536.jpeg,0,0,0,0,0,0,0,0
538.jpg,0,0,0,0,0,0,0,0
539.jpeg,0,0,0,0,0,0,0,0
540.jpeg,0,0,0,0,0,0,0,0
541.jpg,0,0,0,0,0,0,0,0
542.jpg,0,0,0,0,0,0,0,0
543.jpg,0,0,0,0,0,0,0,0
544.jpg,0,0,0,0,0,0,0,0
545.jpg,0,0,0,0,0,0,0,0
546.jpg,0,0,0,0,0,0,0,0
547.jpg,0,0,0,0,0,0,0,0
549.jpg,0,0,0,0,0,0,0,0
550.png,0,0,0,0,0,0,0,0
551.jpg,0,0,0,0,0,0,0,0
552.jpg,0,0,0,0,0,0,0,0
553.jpg,0,0,0,0,0,0,0,0
555.jpg,0,0,0,0,0,0,0,0
557.jpg,0,0,0,0,0,0,0,0
558.jpg,0,0,0,0,0,0,0,0
559.jpg,0,0,0,0,0,0,0,0
560.jpeg,0,0,0,0,0,0,0,0
562.jpg,0,0,0,0,0,0,0,0
563.jpg,0,0,0,0,0,0,0,0
564.jpg,0,0,0,0,0,0,0,0
565.jpg,0,0,0,0,0,0,0,0
566.jpeg,0,0,0,0,0,0,0,0
567.jpg,0,0,0,0,0,0,0,0
569.jpg,0,0,0,0,0,0,0,0
570.jpeg,0,0,0,0,0,0,0,0
572.jpg,0,0,0,0,0,0,0,0
573.jpeg,0,0,0,0,0,0,0,0
574.jpg,0,0,0,0,0,0,0,0
575.jpg,0,0,0,0,0,0,0,0
576.jpg,0,0,0,0,0,0,0,0
577.jpg,0,0,0,0,0,0,0,0
578.jpg,0,0,0,0,0,0,0,0
579.jpg,0,0,0,0,0,0,0,0
580.jpg,0,0,0,0,0,0,0,0
581.jpg,0,0,0,0,0,0,0,0
582.jpg,0,0,0,0,0,0,0,0
583.jpg,0,0,0,0,0,0,0,0
584.jpg,0,0,0,0,0,0,0,0
585.jpg,0,0,0,0,0,0,0,0
587.jpg,0,0,0,0,0,0,0,0
590.jpg,0,0,0,0,0,0,0,0
592.jpg,0,0,0,0,0,0,0,0
594.jpg,0,0,0,0,0,0,0,0
595.jpg,0,0,0,0,0,0,0,0
597.jpg,0,0,0,0,0,0,0,0
598.jpg,0,0,0,0,0,0,0,0
599.jpg,0,0,0,0,0,0,0,0
602.jpeg,0,0,0,0,0,0,0,0
603.jpg,0,0,0,0,0,0,0,0
604.jpg,0,0,0,0,0,0,0,0
605.jpg,0,0,0,0,0,0,0,0
606.jpeg,0,0,0,0,0,0,0,0
607.jpeg,0,0,0,0,0,0,0,0
610.jpg,0,0,0,0,0,0,0,0
612.jpg,0,0,0,0,0,0,0,0
613.jpg,0,0,0,0,0,0,0,0
614.jpg,0,0,0,0,0,0,0,0
615.jpg,0,0,0,0,0,0,0,0
616.jpg,0,0,0,0,0,0,0,0
617.jpg,0,0,0,0,0,0,0,0
618.jpg,0,0,0,0,0,0,0,0
619.jpg,0,0,0,0,0,0,0,0
620.jpg,0,0,0,0,0,0,0,0
621.jpg,0,0,0,0,0,0,0,0
622.jpeg,0,0,0,0,0,0,0,0
623.jpg,0,0,0,0,0,0,0,0
625.jpg,0,0,0,0,0,0,0,0
626.jpeg,0,0,0,0,0,0,0,0
628.jpg,0,0,0,0,0,0,0,0
629.jpg,0,0,0,0,0,0,0,0
631.jpg,0,0,0,0,0,0,0,0
632.jpg,0,0,0,0,0,0,0,0
633.jpg,0,0,0,0,0,0,0,0
634.jpeg,0,0,0,0,0,0,0,0
635.jpg,0,0,0,0,0,0,0,0
636.jpg,0,0,0,0,0,0,0,0
637.jpg,0,0,0,0,0,0,0,0
638.jpg,0,0,0,0,0,0,0,0
639.jpg,0,0,0,0,0,0,0,0
640.jpg,0,0,0,0,0,0,0,0
641.jpg,0,0,0,0,0,0,0,0
642.jpg,0,0,0,0,0,0,0,0
643.jpg,0,0,0,0,0,0,0,0
645.jpg,0,0,0,0,0,0,0,0
646.jpg,0,0,0,0,0,0,0,0
647.jpg,0,0,0,0,0,0,0,0
648.jpg,0,0,0,0,0,0,0,0
649.jpg,0,0,0,0,0,0,0,0
650.jpg,0,0,0,0,0,0,0,0
652.jpg,0,0,0,0,0,0,0,0
653.jpg,0,0,0,0,0,0,0,0
654.jpg,0,0,0,0,0,0,0,0
656.jpg,0,0,0,0,0,0,0,0
659.jpg,0,0,0,0,0,0,0,0
661.jpg,0,0,0,0,0,0,0,0
663.jpg,0,0,0,0,0,0,0,0
665.jpg,0,0,0,0,0,0,0,0
666.jpg,0,0,0,0,0,0,0,0
667.jpg,0,0,0,0,0,0,0,0
669.jpg,0,0,0,0,0,0,0,0
670.png,0,0,0,0,0,0,0,0
671.jpg,0,0,0,0,0,0,0,0
672.jpg,0,0,0,0,0,0,0,0
673.jpg,0,0,0,0,0,0,0,0
674.jpg,0,0,0,0,0,0,0,0
675.jpg,0,0,0,0,0,0,0,0
676.jpg,0,0,0,0,0,0,0,0
677.jpg,0,0,0,0,0,0,0,0
678.jpeg,0,0,0,0,0,0,0,0
679.jpg,0,0,0,0,0,0,0,0
680.jpg,0,0,0,0,0,0,0,0
681.jpg,0,0,0,0,0,0,0,0
682.jpg,0,0,0,0,0,0,0,0
683.jpg,0,0,0,0,0,0,0,0
685.jpg,0,0,0,0,0,0,0,0
686.jpg,0,0,0,0,0,0,0,0
687.jpg,0,0,0,0,0,0,0,0
688.jpg,0,0,0,0,0,0,0,0
689.jpg,0,0,0,0,0,0,0,0
692.jpg,0,0,0,0,0,0,0,0
693.jpg,0,0,0,0,0,0,0,0
694.jpg,0,0,0,0,0,0,0,0
695.jpg,0,0,0,0,0,0,0,0
696.jpg,0,0,0,0,0,0,0,0
698.jpg,0,0,0,0,0,0,0,0
699.jpg,0,0,0,0,0,0,0,0
700.jpg,0,0,0,0,0,0,0,0
701.jpg,0,0,0,0,0,0,0,0
702.jpg,0,0,0,0,0,0,0,0
703.jpg,0,0,0,0,0,0,0,0
704.jpg,0,0,0,0,0,0,0,0
707.jpeg,0,0,0,0,0,0,0,0
708.jpg,0,0,0,0,0,0,0,0
709.jpg,0,0,0,0,0,0,0,0
710.jpg,0,0,0,0,0,0,0,0
711.jpg,0,0,0,0,0,0,0,0
712.jpg,0,0,0,0,0,0,0,0
713.jpg,0,0,0,0,0,0,0,0
714.jpg,0,0,0,0,0,0,0,0
715.jpg,0,0,0,0,0,0,0,0
717.jpg,0,0,0,0,0,0,0,0
718.jpg,0,0,0,0,0,0,0,0
720.jpg,0,0,0,0,0,0,0,0
721.jpg,0,0,0,0,0,0,0,0
722.jpg,0,0,0,0,0,0,0,0
723.jpg,0,0,0,0,0,0,0,0
724.jpg,0,0,0,0,0,0,0,0
725.jpg,0,0,0,0,0,0,0,0
726.jpg,0,0,0,0,0,0,0,0
727.jpg,0,0,0,0,0,0,0,0
728.jpg,0,0,0,0,0,0,0,0
729.jpg,0,0,0,0,0,0,0,0
731.jpg,0,0,0,0,0,0,0,0
732.jpg,0,0,0,0,0,0,0,0
733.jpg,0,0,0,0,0,0,0,0
734.jpg,0,0,0,0,0,0,0,0
735.jpg,0,0,0,0,0,0,0,0
736.jpg,0,0,0,0,0,0,0,0
737.jpg,0,0,0,0,0,0,0,0
738.jpg,0,0,0,0,0,0,0,0
739.jpg,0,0,0,0,0,0,0,0
740.jpg,0,0,0,0,0,0,0,0
744.jpg,0,0,0,0,0,0,0,0
745.jpg,0,0,0,0,0,0,0,0
746.jpg,0,0,0,0,0,0,0,0
747.jpg,0,0,0,0,0,0,0,0
748.jpg,0,0,0,0,0,0,0,0
749.jpg,0,0,0,0,0,0,0,0
752.jpeg,0,0,0,0,0,0,0,0
753.jpg,0,0,0,0,0,0,0,0
754.jpg,0,0,0,0,0,0,0,0
756.jpg,0,0,0,0,0,0,0,0
758.jpg,0,0,0,0,0,0,0,0
761.jpg,0,0,0,0,0,0,0,0
763.jpg,0,0,0,0,0,0,0,0
764.jpg,0,0,0,0,0,0,0,0
765.jpg,0,0,0,0,0,0,0,0
766.jpg,0,0,0,0,0,0,0,0
768.jpg,0,0,0,0,0,0,0,0
770.jpg,0,0,0,0,0,0,0,0
772.jpg,0,0,0,0,0,0,0,0
773.jpeg,0,0,0,0,0,0,0,0
774.jpg,0,0,0,0,0,0,0,0
775.jpg,0,0,0,0,0,0,0,0
776.jpg,0,0,0,0,0,0,0,0
779.png,0,0,0,0,0,0,0,0
780.jpg,0,0,0,0,0,0,0,0
781.jpg,0,0,0,0,0,0,0,0
782.jpg,0,0,0,0,0,0,0,0
783.jpg,0,0,0,0,0,0,0,0
784.jpg,0,0,0,0,0,0,0,0
785.jpg,0,0,0,0,0,0,0,0
786.jpg,0,0,0,0,0,0,0,0
787.jpg,0,0,0,0,0,0,0,0
788.jpg,0,0,0,0,0,0,0,0
789.jpg,0,0,0,0,0,0,0,0
790.jpg,0,0,0,0,0,0,0,0
791.jpg,0,0,0,0,0,0,0,0
792.jpg,0,0,0,0,0,0,0,0
